"","DATE","Seasonality","Metro","Tier","HPI"
"9448",2001-02-01,"NSA","Miami","Low",110.32
"9449",2001-03-01,"NSA","Miami","Low",111.04
"9450",2001-04-01,"NSA","Miami","Low",113.2
"9451",2001-05-01,"NSA","Miami","Low",114.63
"9452",2001-06-01,"NSA","Miami","Low",116.29
"9453",2001-07-01,"NSA","Miami","Low",117.2
"9454",2001-08-01,"NSA","Miami","Low",118.54
"9455",2001-09-01,"NSA","Miami","Low",120.1
"9456",2001-10-01,"NSA","Miami","Low",122.73
"9457",2001-11-01,"NSA","Miami","Low",125.76
"9458",2001-12-01,"NSA","Miami","Low",127.64
"9459",2002-01-01,"NSA","Miami","Low",128.81
"9460",2002-02-01,"NSA","Miami","Low",130.21
"9461",2002-03-01,"NSA","Miami","Low",132.29
"9462",2002-04-01,"NSA","Miami","Low",133.17
"9463",2002-05-01,"NSA","Miami","Low",135.12
"9464",2002-06-01,"NSA","Miami","Low",137.35
"9465",2002-07-01,"NSA","Miami","Low",140.14
"9466",2002-08-01,"NSA","Miami","Low",141.86
"9467",2002-09-01,"NSA","Miami","Low",143.73
"9468",2002-10-01,"NSA","Miami","Low",145.23
"9469",2002-11-01,"NSA","Miami","Low",147.05
"9470",2002-12-01,"NSA","Miami","Low",149.73
"9471",2003-01-01,"NSA","Miami","Low",152.9
"9472",2003-02-01,"NSA","Miami","Low",154.64
"9473",2003-03-01,"NSA","Miami","Low",156.27
"9474",2003-04-01,"NSA","Miami","Low",157.99
"9475",2003-05-01,"NSA","Miami","Low",160.4
"9476",2003-06-01,"NSA","Miami","Low",163.2
"9477",2003-07-01,"NSA","Miami","Low",165.75
"9478",2003-08-01,"NSA","Miami","Low",168.43
"9479",2003-09-01,"NSA","Miami","Low",170.48
"9480",2003-10-01,"NSA","Miami","Low",172.82
"9481",2003-11-01,"NSA","Miami","Low",174.91
"9482",2003-12-01,"NSA","Miami","Low",176.95
"9483",2004-01-01,"NSA","Miami","Low",179.66
"9484",2004-02-01,"NSA","Miami","Low",182.06
"9485",2004-03-01,"NSA","Miami","Low",185.41
"9486",2004-04-01,"NSA","Miami","Low",189.02
"9487",2004-05-01,"NSA","Miami","Low",192.58
"9488",2004-06-01,"NSA","Miami","Low",197.42
"9489",2004-07-01,"NSA","Miami","Low",201.91
"9490",2004-08-01,"NSA","Miami","Low",206.66
"9491",2004-09-01,"NSA","Miami","Low",211.21
"9492",2004-10-01,"NSA","Miami","Low",214.17
"9493",2004-11-01,"NSA","Miami","Low",218.91
"9494",2004-12-01,"NSA","Miami","Low",223.54
"9495",2005-01-01,"NSA","Miami","Low",229.59
"9496",2005-02-01,"NSA","Miami","Low",234.97
"9497",2005-03-01,"NSA","Miami","Low",241.71
"9498",2005-04-01,"NSA","Miami","Low",249.18
"9499",2005-05-01,"NSA","Miami","Low",256.04
"9500",2005-06-01,"NSA","Miami","Low",264.75
"9501",2005-07-01,"NSA","Miami","Low",272.48
"9502",2005-08-01,"NSA","Miami","Low",279.93
"9503",2005-09-01,"NSA","Miami","Low",285.98
"9504",2005-10-01,"NSA","Miami","Low",292.44
"9505",2005-11-01,"NSA","Miami","Low",298.46
"9506",2005-12-01,"NSA","Miami","Low",304.8
"9507",2006-01-01,"NSA","Miami","Low",309.72
"9508",2006-02-01,"NSA","Miami","Low",314.62
"9509",2006-03-01,"NSA","Miami","Low",320.03
"9510",2006-04-01,"NSA","Miami","Low",323.48
"9511",2006-05-01,"NSA","Miami","Low",326.33
"9512",2006-06-01,"NSA","Miami","Low",329.03
"9513",2006-07-01,"NSA","Miami","Low",331.16
"9514",2006-08-01,"NSA","Miami","Low",331.24
"9515",2006-09-01,"NSA","Miami","Low",331.23
"9516",2006-10-01,"NSA","Miami","Low",333.73
"9517",2006-11-01,"NSA","Miami","Low",337.7
"9518",2006-12-01,"NSA","Miami","Low",337.62
"9519",2007-01-01,"NSA","Miami","Low",337.59
"9520",2007-02-01,"NSA","Miami","Low",339.51
"9521",2007-03-01,"NSA","Miami","Low",341.13
"9522",2007-04-01,"NSA","Miami","Low",336.99
"9523",2007-05-01,"NSA","Miami","Low",332.38
"9524",2007-06-01,"NSA","Miami","Low",325.57
"9525",2007-07-01,"NSA","Miami","Low",323.64
"9526",2007-08-01,"NSA","Miami","Low",319.7
"9527",2007-09-01,"NSA","Miami","Low",320.73
"9528",2007-10-01,"NSA","Miami","Low",313.04
"9529",2007-11-01,"NSA","Miami","Low",312.28
"9530",2007-12-01,"NSA","Miami","Low",303.29
"9531",2008-01-01,"NSA","Miami","Low",300.95
"9532",2008-02-01,"NSA","Miami","Low",286.14
"9533",2008-03-01,"NSA","Miami","Low",264.19
"9534",2008-04-01,"NSA","Miami","Low",246.41
"9535",2008-05-01,"NSA","Miami","Low",231.71
"9536",2008-06-01,"NSA","Miami","Low",222.84
"9537",2008-07-01,"NSA","Miami","Low",214.64
"9538",2008-08-01,"NSA","Miami","Low",203.55
"9539",2008-09-01,"NSA","Miami","Low",193.32
"9540",2008-10-01,"NSA","Miami","Low",184.48
"9541",2008-11-01,"NSA","Miami","Low",181.05
"9542",2008-12-01,"NSA","Miami","Low",176.2
"9543",2009-01-01,"NSA","Miami","Low",167.95
"9544",2009-02-01,"NSA","Miami","Low",162.62
"9545",2009-03-01,"NSA","Miami","Low",149.44
"9546",2009-04-01,"NSA","Miami","Low",140.91
"9547",2009-05-01,"NSA","Miami","Low",135.51
"9548",2009-06-01,"NSA","Miami","Low",132.34
"9549",2009-07-01,"NSA","Miami","Low",133.21
"9550",2009-08-01,"NSA","Miami","Low",133.43
"9551",2009-09-01,"NSA","Miami","Low",134.19
"9552",2009-10-01,"NSA","Miami","Low",134.85
"9553",2009-11-01,"NSA","Miami","Low",136.59
"9554",2009-12-01,"NSA","Miami","Low",139.21
"9555",2010-01-01,"NSA","Miami","Low",138.55
"9556",2010-02-01,"NSA","Miami","Low",137.17
"9557",2010-03-01,"NSA","Miami","Low",133.22
"9558",2010-04-01,"NSA","Miami","Low",131.33
"9559",2010-05-01,"NSA","Miami","Low",132.2
"9560",2010-06-01,"NSA","Miami","Low",133.82
"9561",2010-07-01,"NSA","Miami","Low",133.02
"9562",2010-08-01,"NSA","Miami","Low",131.59
"9563",2010-09-01,"NSA","Miami","Low",129.71
"9564",2010-10-01,"NSA","Miami","Low",127.52
"9565",2010-11-01,"NSA","Miami","Low",127
"9566",2010-12-01,"NSA","Miami","Low",123.15
"9567",2011-01-01,"NSA","Miami","Low",121.71
"9568",2011-02-01,"NSA","Miami","Low",120.49
"9569",2011-03-01,"NSA","Miami","Low",118.89
"9570",2011-04-01,"NSA","Miami","Low",118.08
"9571",2011-05-01,"NSA","Miami","Low",117.16
"9572",2011-06-01,"NSA","Miami","Low",116.78
"9573",2011-07-01,"NSA","Miami","Low",115.56
"9574",2011-08-01,"NSA","Miami","Low",115.79
"9575",2011-09-01,"NSA","Miami","Low",116.63
"9576",2011-10-01,"NSA","Miami","Low",118.46
"9577",2011-11-01,"NSA","Miami","Low",117.31
"9578",2011-12-01,"NSA","Miami","Low",115.09
"9579",2012-01-01,"NSA","Miami","Low",114.9
"9580",2012-02-01,"NSA","Miami","Low",116.27
"9581",2012-03-01,"NSA","Miami","Low",115.63
"9582",2012-04-01,"NSA","Miami","Low",115.85
"9583",2012-05-01,"NSA","Miami","Low",119.38
"9584",2012-06-01,"NSA","Miami","Low",122.44
"9585",2012-07-01,"NSA","Miami","Low",126.43
"9586",2012-08-01,"NSA","Miami","Low",126.88
"9587",2012-09-01,"NSA","Miami","Low",126.87
"9588",2012-10-01,"NSA","Miami","Low",126.72
"9589",2012-11-01,"NSA","Miami","Low",130.83
"9590",2012-12-01,"NSA","Miami","Low",133.86
"9591",2013-01-01,"NSA","Miami","Low",135.81
"9592",2013-02-01,"NSA","Miami","Low",137.55
"9593",2013-03-01,"NSA","Miami","Low",140.18
"9594",2013-04-01,"NSA","Miami","Low",146
"9595",2013-05-01,"NSA","Miami","Low",149.39
"9596",2013-06-01,"NSA","Miami","Low",154.04
"9597",2013-07-01,"NSA","Miami","Low",155.53
"9598",2013-08-01,"NSA","Miami","Low",158.53
"9599",2013-09-01,"NSA","Miami","Low",161.91
"9600",2013-10-01,"NSA","Miami","Low",165.86
"9601",2013-11-01,"NSA","Miami","Low",167.55
"9602",2013-12-01,"NSA","Miami","Low",169.22
"9603",2014-01-01,"NSA","Miami","Low",170.65
"9604",2014-02-01,"NSA","Miami","Low",172.54
"9605",2014-03-01,"NSA","Miami","Low",176.25
"9606",2014-04-01,"NSA","Miami","Low",178.26
"9607",2014-05-01,"NSA","Miami","Low",183.62
"9608",2014-06-01,"NSA","Miami","Low",185.35
"9609",2014-07-01,"NSA","Miami","Low",188.57
"9610",2014-08-01,"NSA","Miami","Low",187.58
"9611",2014-09-01,"NSA","Miami","Low",189.43
"9612",2014-10-01,"NSA","Miami","Low",193.27
"9613",2014-11-01,"NSA","Miami","Low",195.63
"9614",2014-12-01,"NSA","Miami","Low",195.81
"9615",2015-01-01,"NSA","Miami","Low",196.14
"9616",2015-02-01,"NSA","Miami","Low",197.18
"9617",2015-03-01,"NSA","Miami","Low",198.61
"9618",2015-04-01,"NSA","Miami","Low",201.29
"9619",2015-05-01,"NSA","Miami","Low",203.33
"9620",2015-06-01,"NSA","Miami","Low",206.7
"9621",2015-07-01,"NSA","Miami","Low",209.36
"9622",2015-08-01,"NSA","Miami","Low",210.82
"9623",2015-09-01,"NSA","Miami","Low",213.85
"9624",2015-10-01,"NSA","Miami","Low",215.62
"9625",2015-11-01,"NSA","Miami","Low",218.44
"9626",1993-01-01,"SA","Miami","Low",74.03
"9627",1993-02-01,"SA","Miami","Low",74.57
"9628",1993-03-01,"SA","Miami","Low",74.69
"9629",1993-04-01,"SA","Miami","Low",75.82
"9630",1993-05-01,"SA","Miami","Low",76.24
"9631",1993-06-01,"SA","Miami","Low",76.8
"9632",1993-07-01,"SA","Miami","Low",76.89
"9633",1993-08-01,"SA","Miami","Low",76.99
"9634",1993-09-01,"SA","Miami","Low",77.37
"9635",1993-10-01,"SA","Miami","Low",78.18
"9636",1993-11-01,"SA","Miami","Low",78.27
"9637",1993-12-01,"SA","Miami","Low",78.37
"9638",1994-01-01,"SA","Miami","Low",78.82
"9639",1994-02-01,"SA","Miami","Low",79.33
"9640",1994-03-01,"SA","Miami","Low",79.68
"9641",1994-04-01,"SA","Miami","Low",79.43
"9642",1994-05-01,"SA","Miami","Low",79.61
"9643",1994-06-01,"SA","Miami","Low",80.25
"9644",1994-07-01,"SA","Miami","Low",80.58
"9645",1994-08-01,"SA","Miami","Low",80.86
"9646",1994-09-01,"SA","Miami","Low",80.57
"9647",1994-10-01,"SA","Miami","Low",81.01
"9648",1994-11-01,"SA","Miami","Low",81.45
"9649",1994-12-01,"SA","Miami","Low",82.32
"9650",1995-01-01,"SA","Miami","Low",82.27
"9651",1995-02-01,"SA","Miami","Low",82.17
"9652",1995-03-01,"SA","Miami","Low",82.33
"9653",1995-04-01,"SA","Miami","Low",82.73
"9654",1995-05-01,"SA","Miami","Low",83.4
"9655",1995-06-01,"SA","Miami","Low",82.89
"9656",1995-07-01,"SA","Miami","Low",83.01
"9657",1995-08-01,"SA","Miami","Low",83.38
"9658",1995-09-01,"SA","Miami","Low",84.04
"9659",1995-10-01,"SA","Miami","Low",84.09
"9660",1995-11-01,"SA","Miami","Low",84.11
"9661",1995-12-01,"SA","Miami","Low",84.21
"9662",1996-01-01,"SA","Miami","Low",84.23
"9663",1996-02-01,"SA","Miami","Low",83.96
"9664",1996-03-01,"SA","Miami","Low",83.99
"9665",1996-04-01,"SA","Miami","Low",84.09
"9666",1996-05-01,"SA","Miami","Low",84.39
"9667",1996-06-01,"SA","Miami","Low",84.85
"9668",1996-07-01,"SA","Miami","Low",85.48
"9669",1996-08-01,"SA","Miami","Low",85.67
"9670",1996-09-01,"SA","Miami","Low",85.88
"9671",1996-10-01,"SA","Miami","Low",85.53
"9672",1996-11-01,"SA","Miami","Low",86.38
"9673",1996-12-01,"SA","Miami","Low",86.74
"9674",1997-01-01,"SA","Miami","Low",86.87
"9675",1997-02-01,"SA","Miami","Low",87.37
"9676",1997-03-01,"SA","Miami","Low",87.28
"9677",1997-04-01,"SA","Miami","Low",87.13
"9678",1997-05-01,"SA","Miami","Low",86.79
"9679",1997-06-01,"SA","Miami","Low",86.62
"9680",1997-07-01,"SA","Miami","Low",86.75
"9681",1997-08-01,"SA","Miami","Low",87.2
"9682",1997-09-01,"SA","Miami","Low",87.79
"9683",1997-10-01,"SA","Miami","Low",88.48
"9684",1997-11-01,"SA","Miami","Low",88.55
"9685",1997-12-01,"SA","Miami","Low",88.88
"9686",1998-01-01,"SA","Miami","Low",89.41
"9687",1998-02-01,"SA","Miami","Low",89.98
"9688",1998-03-01,"SA","Miami","Low",90.94
"9689",1998-04-01,"SA","Miami","Low",91.1
"9690",1998-05-01,"SA","Miami","Low",91.49
"9691",1998-06-01,"SA","Miami","Low",92.03
"9692",1998-07-01,"SA","Miami","Low",92.6
"9693",1998-08-01,"SA","Miami","Low",92.62
"9694",1998-09-01,"SA","Miami","Low",92.22
"9695",1998-10-01,"SA","Miami","Low",91.66
"9696",1998-11-01,"SA","Miami","Low",91.54
"9697",1998-12-01,"SA","Miami","Low",92.08
"9698",1999-01-01,"SA","Miami","Low",92.68
"9699",1999-02-01,"SA","Miami","Low",93.42
"9700",1999-03-01,"SA","Miami","Low",93.68
"9701",1999-04-01,"SA","Miami","Low",94.24
"9702",1999-05-01,"SA","Miami","Low",94.98
"9703",1999-06-01,"SA","Miami","Low",95.37
"9704",1999-07-01,"SA","Miami","Low",95.89
"9705",1999-08-01,"SA","Miami","Low",96.52
"9706",1999-09-01,"SA","Miami","Low",97.08
"9707",1999-10-01,"SA","Miami","Low",97.32
"9708",1999-11-01,"SA","Miami","Low",97.7
"9709",1999-12-01,"SA","Miami","Low",98.74
"9710",2000-01-01,"SA","Miami","Low",99.65
"9711",2000-02-01,"SA","Miami","Low",100.17
"9712",2000-03-01,"SA","Miami","Low",100.69
"9713",2000-04-01,"SA","Miami","Low",101.1
"9714",2000-05-01,"SA","Miami","Low",102.17
"9715",2000-06-01,"SA","Miami","Low",102.95
"9716",2000-07-01,"SA","Miami","Low",103.74
"9717",2000-08-01,"SA","Miami","Low",104.44
"9718",2000-09-01,"SA","Miami","Low",105.02
"9719",2000-10-01,"SA","Miami","Low",105.9
"9720",2000-11-01,"SA","Miami","Low",106.77
"9721",2000-12-01,"SA","Miami","Low",108.08
"9722",2001-01-01,"SA","Miami","Low",109.06
"9723",2001-02-01,"SA","Miami","Low",110.26
"9724",2001-03-01,"SA","Miami","Low",111.47
"9725",2001-04-01,"SA","Miami","Low",113.48
"9726",2001-05-01,"SA","Miami","Low",114.68
"9727",2001-06-01,"SA","Miami","Low",116.1
"9728",2001-07-01,"SA","Miami","Low",116.9
"9729",2001-08-01,"SA","Miami","Low",118.32
"9730",2001-09-01,"SA","Miami","Low",119.99
"9731",2001-10-01,"SA","Miami","Low",123.03
"9732",2001-11-01,"SA","Miami","Low",126.02
"9733",2001-12-01,"SA","Miami","Low",127.55
"9734",2002-01-01,"SA","Miami","Low",128.35
"9735",2002-02-01,"SA","Miami","Low",130.2
"9736",2002-03-01,"SA","Miami","Low",132.73
"9737",2002-04-01,"SA","Miami","Low",133.49
"9738",2002-05-01,"SA","Miami","Low",135.28
"9739",2002-06-01,"SA","Miami","Low",137.17
"9740",2002-07-01,"SA","Miami","Low",139.84
"9741",2002-08-01,"SA","Miami","Low",141.62
"9742",2002-09-01,"SA","Miami","Low",143.63
"9743",2002-10-01,"SA","Miami","Low",145.45
"9744",2002-11-01,"SA","Miami","Low",147.26
"9745",2002-12-01,"SA","Miami","Low",149.58
"9746",2003-01-01,"SA","Miami","Low",152.39
"9747",2003-02-01,"SA","Miami","Low",154.68
"9748",2003-03-01,"SA","Miami","Low",156.62
"9749",2003-04-01,"SA","Miami","Low",158.34
"9750",2003-05-01,"SA","Miami","Low",160.78
"9751",2003-06-01,"SA","Miami","Low",163.15
"9752",2003-07-01,"SA","Miami","Low",165.5
"9753",2003-08-01,"SA","Miami","Low",168.2
"9754",2003-09-01,"SA","Miami","Low",170.47
"9755",2003-10-01,"SA","Miami","Low",172.96
"9756",2003-11-01,"SA","Miami","Low",174.9
"9757",2003-12-01,"SA","Miami","Low",176.63
"9758",2004-01-01,"SA","Miami","Low",179.02
"9759",2004-02-01,"SA","Miami","Low",181.97
"9760",2004-03-01,"SA","Miami","Low",185.56
"9761",2004-04-01,"SA","Miami","Low",189.45
"9762",2004-05-01,"SA","Miami","Low",193.3
"9763",2004-06-01,"SA","Miami","Low",197.75
"9764",2004-07-01,"SA","Miami","Low",201.93
"9765",2004-08-01,"SA","Miami","Low",206.65
"9766",2004-09-01,"SA","Miami","Low",211.31
"9767",2004-10-01,"SA","Miami","Low",214.34
"9768",2004-11-01,"SA","Miami","Low",218.36
"9769",2004-12-01,"SA","Miami","Low",222.74
"9770",2005-01-01,"SA","Miami","Low",228.48
"9771",2005-02-01,"SA","Miami","Low",234.43
"9772",2005-03-01,"SA","Miami","Low",241.52
"9773",2005-04-01,"SA","Miami","Low",249.97
"9774",2005-05-01,"SA","Miami","Low",257.61
"9775",2005-06-01,"SA","Miami","Low",265.95
"9776",2005-07-01,"SA","Miami","Low",272.96
"9777",2005-08-01,"SA","Miami","Low",280.41
"9778",2005-09-01,"SA","Miami","Low",286.33
"9779",2005-10-01,"SA","Miami","Low",292.78
"9780",2005-11-01,"SA","Miami","Low",296.67
"9781",2005-12-01,"SA","Miami","Low",302.91
"9782",2006-01-01,"SA","Miami","Low",307.37
"9783",2006-02-01,"SA","Miami","Low",313.09
"9784",2006-03-01,"SA","Miami","Low",319.5
"9785",2006-04-01,"SA","Miami","Low",325.17
"9786",2006-05-01,"SA","Miami","Low",329.45
"9787",2006-06-01,"SA","Miami","Low",331.52
"9788",2006-07-01,"SA","Miami","Low",332.4
"9789",2006-08-01,"SA","Miami","Low",332.43
"9790",2006-09-01,"SA","Miami","Low",331.66
"9791",2006-10-01,"SA","Miami","Low",334.13
"9792",2006-11-01,"SA","Miami","Low",334.52
"9793",2006-12-01,"SA","Miami","Low",334.49
"9794",2007-01-01,"SA","Miami","Low",333.82
"9795",2007-02-01,"SA","Miami","Low",336.95
"9796",2007-03-01,"SA","Miami","Low",340.77
"9797",2007-04-01,"SA","Miami","Low",339.95
"9798",2007-05-01,"SA","Miami","Low",336.83
"9799",2007-06-01,"SA","Miami","Low",328.78
"9800",2007-07-01,"SA","Miami","Low",325.22
"9801",2007-08-01,"SA","Miami","Low",321.14
"9802",2007-09-01,"SA","Miami","Low",321.08
"9803",2007-10-01,"SA","Miami","Low",313.2
"9804",2007-11-01,"SA","Miami","Low",308.27
"9805",2007-12-01,"SA","Miami","Low",299.86
"9806",2008-01-01,"SA","Miami","Low",296.79
"9807",2008-02-01,"SA","Miami","Low",283.53
"9808",2008-03-01,"SA","Miami","Low",264.39
"9809",2008-04-01,"SA","Miami","Low",249.47
"9810",2008-05-01,"SA","Miami","Low",235.45
"9811",2008-06-01,"SA","Miami","Low",225.23
"9812",2008-07-01,"SA","Miami","Low",215.83
"9813",2008-08-01,"SA","Miami","Low",204.42
"9814",2008-09-01,"SA","Miami","Low",193.2
"9815",2008-10-01,"SA","Miami","Low",184.29
"9816",2008-11-01,"SA","Miami","Low",178.3
"9817",2008-12-01,"SA","Miami","Low",174.15
"9818",2009-01-01,"SA","Miami","Low",165.59
"9819",2009-02-01,"SA","Miami","Low",161.1
"9820",2009-03-01,"SA","Miami","Low",150
"9821",2009-04-01,"SA","Miami","Low",143.15
"9822",2009-05-01,"SA","Miami","Low",137.82
"9823",2009-06-01,"SA","Miami","Low",133.56
"9824",2009-07-01,"SA","Miami","Low",133.82
"9825",2009-08-01,"SA","Miami","Low",133.72
"9826",2009-09-01,"SA","Miami","Low",133.91
"9827",2009-10-01,"SA","Miami","Low",134.47
"9828",2009-11-01,"SA","Miami","Low",134.42
"9829",2009-12-01,"SA","Miami","Low",137.78
"9830",2010-01-01,"SA","Miami","Low",136.92
"9831",2010-02-01,"SA","Miami","Low",136.18
"9832",2010-03-01,"SA","Miami","Low",134.17
"9833",2010-04-01,"SA","Miami","Low",133.62
"9834",2010-05-01,"SA","Miami","Low",134.22
"9835",2010-06-01,"SA","Miami","Low",134.59
"9836",2010-07-01,"SA","Miami","Low",133.43
"9837",2010-08-01,"SA","Miami","Low",131.54
"9838",2010-09-01,"SA","Miami","Low",129.2
"9839",2010-10-01,"SA","Miami","Low",126.86
"9840",2010-11-01,"SA","Miami","Low",125.18
"9841",2010-12-01,"SA","Miami","Low",122.18
"9842",2011-01-01,"SA","Miami","Low",120.81
"9843",2011-02-01,"SA","Miami","Low",120.06
"9844",2011-03-01,"SA","Miami","Low",120.07
"9845",2011-04-01,"SA","Miami","Low",120.18
"9846",2011-05-01,"SA","Miami","Low",118.47
"9847",2011-06-01,"SA","Miami","Low",116.94
"9848",2011-07-01,"SA","Miami","Low",115.6
"9849",2011-08-01,"SA","Miami","Low",115.49
"9850",2011-09-01,"SA","Miami","Low",116.13
"9851",2011-10-01,"SA","Miami","Low",117.63
"9852",2011-11-01,"SA","Miami","Low",115.88
"9853",2011-12-01,"SA","Miami","Low",114.5
"9854",2012-01-01,"SA","Miami","Low",114.67
"9855",2012-02-01,"SA","Miami","Low",116.41
"9856",2012-03-01,"SA","Miami","Low",116.94
"9857",2012-04-01,"SA","Miami","Low",117.65
"9858",2012-05-01,"SA","Miami","Low",120.15
"9859",2012-06-01,"SA","Miami","Low",122.17
"9860",2012-07-01,"SA","Miami","Low",126.13
"9861",2012-08-01,"SA","Miami","Low",126.45
"9862",2012-09-01,"SA","Miami","Low",126.25
"9863",2012-10-01,"SA","Miami","Low",125.72
"9864",2012-11-01,"SA","Miami","Low",129.53
"9865",2012-12-01,"SA","Miami","Low",133.49
"9866",2013-01-01,"SA","Miami","Low",136.17
"9867",2013-02-01,"SA","Miami","Low",138.23
"9868",2013-03-01,"SA","Miami","Low",141.8
"9869",2013-04-01,"SA","Miami","Low",147.98
"9870",2013-05-01,"SA","Miami","Low",149.76
"9871",2013-06-01,"SA","Miami","Low",153.32
"9872",2013-07-01,"SA","Miami","Low",154.73
"9873",2013-08-01,"SA","Miami","Low",157.93
"9874",2013-09-01,"SA","Miami","Low",161.21
"9875",2013-10-01,"SA","Miami","Low",164.57
"9876",2013-11-01,"SA","Miami","Low",166.19
"9877",2013-12-01,"SA","Miami","Low",168.99
"9878",2014-01-01,"SA","Miami","Low",171.55
"9879",2014-02-01,"SA","Miami","Low",173.85
"9880",2014-03-01,"SA","Miami","Low",178.27
"9881",2014-04-01,"SA","Miami","Low",180.32
"9882",2014-05-01,"SA","Miami","Low",183.68
"9883",2014-06-01,"SA","Miami","Low",184.21
"9884",2014-07-01,"SA","Miami","Low",187.3
"9885",2014-08-01,"SA","Miami","Low",186.92
"9886",2014-09-01,"SA","Miami","Low",188.69
"9887",2014-10-01,"SA","Miami","Low",191.83
"9888",2014-11-01,"SA","Miami","Low",194.31
"9889",2014-12-01,"SA","Miami","Low",195.6
"9890",2015-01-01,"SA","Miami","Low",197.32
"9891",2015-02-01,"SA","Miami","Low",198.91
"9892",2015-03-01,"SA","Miami","Low",200.89
"9893",2015-04-01,"SA","Miami","Low",203.48
"9894",2015-05-01,"SA","Miami","Low",203.17
"9895",2015-06-01,"SA","Miami","Low",205.29
"9896",2015-07-01,"SA","Miami","Low",207.78
"9897",2015-08-01,"SA","Miami","Low",210.17
"9898",2015-09-01,"SA","Miami","Low",213.11
"9899",2015-10-01,"SA","Miami","Low",214.05
"9900",2015-11-01,"SA","Miami","Low",217.08
"9901",1993-01-01,"NSA","Minneapolis","High",72.21
"9902",1993-02-01,"NSA","Minneapolis","High",72.14
"9903",1993-03-01,"NSA","Minneapolis","High",72.8
"9904",1993-04-01,"NSA","Minneapolis","High",73.36
"9905",1993-05-01,"NSA","Minneapolis","High",73.82
"9906",1993-06-01,"NSA","Minneapolis","High",73.78
"9907",1993-07-01,"NSA","Minneapolis","High",74.53
"9908",1993-08-01,"NSA","Minneapolis","High",75.06
"9909",1993-09-01,"NSA","Minneapolis","High",75.62
"9910",1993-10-01,"NSA","Minneapolis","High",75.69
"9911",1993-11-01,"NSA","Minneapolis","High",75.9
"9912",1993-12-01,"NSA","Minneapolis","High",75.95
"9913",1994-01-01,"NSA","Minneapolis","High",76.58
"9914",1994-02-01,"NSA","Minneapolis","High",77.03
"9915",1994-03-01,"NSA","Minneapolis","High",78.12
"9916",1994-04-01,"NSA","Minneapolis","High",78.12
"9917",1994-05-01,"NSA","Minneapolis","High",78.05
"9918",1994-06-01,"NSA","Minneapolis","High",77.86
"9919",1994-07-01,"NSA","Minneapolis","High",77.78
"9920",1994-08-01,"NSA","Minneapolis","High",77.98
"9921",1994-09-01,"NSA","Minneapolis","High",78.05
"9922",1994-10-01,"NSA","Minneapolis","High",78.04
"9923",1994-11-01,"NSA","Minneapolis","High",78.03
"9924",1994-12-01,"NSA","Minneapolis","High",77.39
"9925",1995-01-01,"NSA","Minneapolis","High",77.44
"9926",1995-02-01,"NSA","Minneapolis","High",78.38
"9927",1995-03-01,"NSA","Minneapolis","High",78.98
"9928",1995-04-01,"NSA","Minneapolis","High",79.17
"9929",1995-05-01,"NSA","Minneapolis","High",79.13
"9930",1995-06-01,"NSA","Minneapolis","High",79.23
"9931",1995-07-01,"NSA","Minneapolis","High",79.93
"9932",1995-08-01,"NSA","Minneapolis","High",80.52
"9933",1995-09-01,"NSA","Minneapolis","High",80.84
"9934",1995-10-01,"NSA","Minneapolis","High",79.52
"9935",1995-11-01,"NSA","Minneapolis","High",79.77
"9936",1995-12-01,"NSA","Minneapolis","High",79.81
"9937",1996-01-01,"NSA","Minneapolis","High",80.26
"9938",1996-02-01,"NSA","Minneapolis","High",80.49
"9939",1996-03-01,"NSA","Minneapolis","High",80.92
"9940",1996-04-01,"NSA","Minneapolis","High",80.93
"9941",1996-05-01,"NSA","Minneapolis","High",80.74
"9942",1996-06-01,"NSA","Minneapolis","High",81.22
"9943",1996-07-01,"NSA","Minneapolis","High",81.98
"9944",1996-08-01,"NSA","Minneapolis","High",82.33
"9945",1996-09-01,"NSA","Minneapolis","High",82.55
"9946",1996-10-01,"NSA","Minneapolis","High",82.86
"9947",1996-11-01,"NSA","Minneapolis","High",83.35
"9948",1996-12-01,"NSA","Minneapolis","High",83.33
"9949",1997-01-01,"NSA","Minneapolis","High",83.42
"9950",1997-02-01,"NSA","Minneapolis","High",83.12
"9951",1997-03-01,"NSA","Minneapolis","High",83.07
"9952",1997-04-01,"NSA","Minneapolis","High",82.43
"9953",1997-05-01,"NSA","Minneapolis","High",83.11
"9954",1997-06-01,"NSA","Minneapolis","High",83.69
"9955",1997-07-01,"NSA","Minneapolis","High",85.82
"9956",1997-08-01,"NSA","Minneapolis","High",85.6
"9957",1997-09-01,"NSA","Minneapolis","High",84.85
"9958",1997-10-01,"NSA","Minneapolis","High",85.1
"9959",1997-11-01,"NSA","Minneapolis","High",85.23
"9960",1997-12-01,"NSA","Minneapolis","High",85.51
"9961",1998-01-01,"NSA","Minneapolis","High",85.5
"9962",1998-02-01,"NSA","Minneapolis","High",85.86
"9963",1998-03-01,"NSA","Minneapolis","High",86.08
"9964",1998-04-01,"NSA","Minneapolis","High",86.49
"9965",1998-05-01,"NSA","Minneapolis","High",86.67
"9966",1998-06-01,"NSA","Minneapolis","High",87.52
"9967",1998-07-01,"NSA","Minneapolis","High",88.18
"9968",1998-08-01,"NSA","Minneapolis","High",88.9
"9969",1998-09-01,"NSA","Minneapolis","High",89.27
